,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
12735,14,100,53,6,55,283,15,151,1,11,84,23,6,56,475,43,1,21,6,24,16,13,1,11,84,23,1237,72,97,10,133,23,120,1,31,8860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12736,31,18,22,104,154,6,29,3,727,6,75,660,5,388,15,41,80,3,113,80,170,6,29,14,727,10,273,6,56,660,3,595,7,41,388,53,6,43,1,80,104,0,0,0,0,0,0,0,0,0,0.0
12737,2,674,210,2,16,1,40,49,66,2972,18154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12738,251,66,2,1130,762,269,25,23,2,140,193,8,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12739,2,109,6,73,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12740,10,106,279,27,2709,62,15,148,6,30,18,1254,97,10,106,279,27,6,6,30,723,1,79,3,211,33,6,56,4,17,1696,690,7,218,67,708,177,454,802,46,38,1,148,433,786,4,623,4,89,433,0.0
12741,27,61,7791,2,147,416,9,1,5,80,2228,170,2,24,43,1,400,256,42,2,29,61,677,9,3,4921,101,26,124,103,401,15,405,4,3,5784,7762,12,2,25,16,1,545,241,81,104,0,0,0,0,0.0
12742,168,32,1,65,52,1690,1599,10,966,15,47,9,3493,9358,303,69,2549,250,522,41,3494,403,41,1690,178,15,47,67,24,744,1526,28,510,7,864,48,4912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12743,223,14,56,43,279,10,90,279,4,17,85,1,164,51,5,2367,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12744,616,52,3,1149,195,10,279,27,6,20,10,221,1467,117,87,1467,555,1806,17,919,6,9,8,28,239,36,3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12745,17089,3,47,6,247,73,41,215,75,73,287,95,7485,76,1,317,67,34,88,30,203,186,1009,1,12,44,30,54,51,91,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12746,2,135,9558,537,13,1318,12,456,8,33,6428,21,36,2,56,99,3,546,430,7,160,4,53,34,48,22,113,3,224,48,618,48,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12747,53,2,22,2,221,16,1,11,2754,351,38,8,891,19,26,114,99,20,372,7572,8097,1,102,14,397,278,2,24,102,3,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12748,9578,3163,3111,77,2849,74,574,62,69,3,4154,93,1518,3,539,162,63,379,63,592,2329,74,108,77,25,24,60,11,3,3543,53,123,10,185,1,28,43,238,353,6,477,1197,1,164,126,0,0,0,0,0,0.0
12749,31,114,16,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12750,8704,1361,9,5,1725,3407,72,44,30,131,5082,1,161,43,7,3,392,44,30,2495,7,5518,44,89,134,1674,3272,44,30,85,1,22,27,3,336,42,827,44,29,36,23,1,468,143,167,134,4293,173,4628,8704,0.0
12751,46,20,265,9,8,33,17,768,26,685,110,4422,603,410,7,216,1,251,76,105,4423,62,622,34,478,21,5,1587,7,52,34,330,73,42,512,58,5,135,972,170,3,5380,58,1900,70,11209,4,1259,3,317,0.0
12752,103,8067,731,28,31,34,196,26,2,79,42,22,2,100,32,17,1825,8,33,382,2,56,122,124,314,112,5,441,353,9,1307,7,14569,25,60,100,3017,15,5,760,440,0,0,0,0,0,0,0,0,0,1.0
12753,23,72,77,314,1,40,957,77,184,112,1,3887,15,3,15944,165,77,15945,11,260,1,1315,2,35,132,4,314,1,63,163,883,2,195,45,42,199,1,148,1259,926,33,0,0,0,0,0,0,0,0,0,0.0
12754,1016,7,94,2,125,18,40,49,20149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12755,61,2745,27,14445,2,58,13,8,430,10,742,179,121,305,3846,7,1047,135,1,286,240,69,3,575,1660,100,85,1,164,62,7,8,976,234,78,14446,1,78,3,1323,51,0,0,0,0,0,0,0,0,0,0.0
12756,115,7,212,30,138,2286,27,12,21,426,378,35,68,7,3,937,9147,7,8,81,155,18,113,157,13,102,12,4037,171,21,223,34,2003,95,103,1186,1510,1,8,172,119,33,0,0,0,0,0,0,0,0,1.0
12757,2372,30,355,59,2,386,390,15,106,543,2,135,5,327,33,1,79,557,6,409,1433,6,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12758,7620,9,2387,2436,58,62,7,57,44,24,16,6,2,24,16,1,11,57,999,8,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12759,195,52,6,86,195,52,6,247,59,12,54,51,91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12760,258,307,492,9,17,204,130,17,304,17,550,140,11,54,17,302,179,10,18,8,119,17,359,7401,5584,17,132,369,61,333,52,620,6,30,680,255,1,58,209,13,33,10,145,71,0,0,0,0,0,0,0.0
12761,1411,1086,19,644,19165,4,2080,19166,19167,167,1648,5751,4,2135,7,19168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12762,2,107,23,278,115,1495,667,1,11,4760,82,28,650,2827,8,364,121,4937,34,38,1074,28,82,752,8,682,2092,5,28,190,20,392,416,44,112,1,110,3,2577,7,258,593,0,0,0,0,0,0,0,0,0.0
12763,516,2,136,45,2,576,63,26,895,75,487,2,79,15,3,1330,4,3,517,16623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12764,1654,9,1103,1,243,2770,32,2136,98,9046,1666,776,1,399,23,1023,13,9,415,643,1,378,377,932,28,290,1,102,433,43,240,1,102,33,1439,23,302,2,35,1183,253,8,1357,152,1377,0,0,0,0,0,0.0
12765,2,16,19759,1,40,12,72,17,131,1082,1,31,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12766,56,6,591,3,28,856,53,20,444,9,4,3,725,7,1055,4965,8146,3,1945,38,312,7,3,470,126,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12767,2,371,6,1,226,12,87,1262,7,1563,4857,45,1,156,57,4,280,137,4040,6,4858,8,4041,317,12,68,4042,357,14,6226,44,48,11,54,51,362,6227,42,6228,82,707,91,5,547,4,128,795,45,0,0,0.0
12768,2306,95,5,178,1,58,1327,134,7,1903,39,3,1693,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12769,212,155,25,58,118,7,17996,18,101,171,2961,21,25,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12770,24,147,58,52,44,16,560,53,44,30,185,1,102,3,126,2243,13,10,217,1,99,53,176,67,31,18,2296,1,11,71,33,3,203,142,63,143,1668,9,33,23,10,1136,145,13,10,1081,173,145,13,12951,0.0
12771,18,71,9,87,6315,17862,708,1149,1224,39,145,13,347,78,13,69,5,1597,7,3,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12772,89,214,5,5420,201,535,4,5,2606,68,5,1959,965,3791,4456,62,7,1464,4,11391,62,7,3,1938,89,3791,2988,4,4001,53,7138,30,493,46,574,21,89,48,11392,5,11393,4,488,12,53,28,10,9,3,178,0.0
12773,8034,124,471,188,5,178,124,75,188,5,178,150,4,39,2412,25,14439,4,5,702,312,7,12,10,32,191,24,21,2,100,14,312,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12774,15669,1162,5,5943,4,13,35,59,1,127,28,4,164,9,3,489,23,2,35,185,1,191,13,4,13,3361,19,12,4,340,451,8,2623,2571,458,2,75,5988,23,120,9,8,33,13,35,23,4196,0,0,0,0.0
12775,187,73,8,169,19,956,474,1080,228,370,360,67,837,28,179,1017,9611,1672,264,3,2835,7,96,6457,29,1369,144,2854,1098,6458,3554,1040,581,86,58,96,19,3,1569,2379,0,0,0,0,0,0,0,0,0,0,0.0
12776,736,11056,35,1071,1,43,108,209,1367,4,4370,62,11057,1,11058,115,3748,25,131,354,1558,2512,11059,2425,19,1730,4,2017,4,11060,3287,469,7021,469,1073,3103,469,5352,40,12,36,0,0,0,0,0,0,0,0,0,1.0
12777,32,610,53,117,238,116,10,5,130,1143,482,61,68,56,425,6,482,61,68,10,97,4,26,123,1762,167,41,385,1,40,6,1345,263,100,207,59,6,610,23,6,56,29,5,3809,4,26,6,22,23,52,1.0
12778,56,2,40,49,284,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12779,6,29,1,65,52,6,24,16,9,5,201,55,11,62,57,1825,261,7,41,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12780,39,23,2605,390,108,46,1687,53,6,247,6,35,1012,4,36,117,221,1012,85,1,164,51,3,3795,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12781,940,7,47,125,11,8492,19,98,2698,2310,16836,94,266,13,1,70,1243,2467,7553,1,374,134,374,44,125,38,11,723,15,134,1204,2,24,16,1,266,8,384,19,5,37,700,0,0,0,0,0,0,0,0,0.0
12782,26,114,60,122,14,321,9,14,2488,15,5,258,307,643,4,18,1,1409,74,28,93,295,21,393,229,59,74,10884,1541,4379,19,1974,27,3074,4,10885,74,3725,10886,7,74,4,74,6959,215,159,1591,7,1524,744,0.0
12783,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12784,8,2391,11311,2,25,16,1,58,19,5,1620,4,75,210,108,12,252,288,11312,163,2,16,1,531,5,3780,4,93,751,9,13,4,75,156,62,74,21,14,64,267,821,11,37,12,129,3,265,0,0,0,0.0
12785,449,1,54,51,37,9938,82,9939,3057,19,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12786,2,376,1,11,764,617,4,1038,167,3,562,9,2357,4,419,1037,15,84,174,36,2,79,19,419,1037,250,4056,62,1,11,87,619,5866,30,71,9,1695,4,1954,30,233,223,15,352,2,107,118,7,6,14173,0.0
12787,18336,48,29,76,38,127,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12788,2,642,59,2281,1748,7,3,110,7,83,2562,15,174,2,996,2058,7,81,9,16006,15,4237,1016,15,456,7,8,33,3,113,47,2,65,7,14,328,96,30,2857,0,0,0,0,0,0,0,0,0,0,0,0.0
12789,225,18,3497,1,177,658,2,267,2,24,16,96,1,22,25,255,6177,7,3,6075,4,2896,1,197,96,69,17399,83,7573,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12790,652,330,153,2,193,8,162,1244,17,390,15,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12791,141,2,409,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12792,308,2,31,2,25,157,26,6,16,1,11,8630,1,14,544,4,161,13,542,6,57,9,129,41,727,26,14,544,8631,41,1086,13,10,41,2008,161,13,43,6,30,18,5,2540,159,17,18,4409,17,758,0,0.0
12793,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12794,720,403,2452,9,339,2370,5,312,7,3,784,170,28,1213,30,2991,4,625,6330,15,11483,4,1347,258,307,3309,30,11484,344,44,29,61,11485,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12795,105,5,8106,695,10,32,216,5,1638,14,6,75,136,45,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12796,13641,1195,13642,34,189,1220,4622,222,2,133,79,77,13643,1792,891,14,13644,5,130,13645,7,3,13646,9,329,11,85,1,164,7831,52,1195,7832,3,1790,15,113,87,4658,4,9,14,4658,13647,7833,7831,51,74,108,0,0.0
12797,2959,179,21,1305,5678,3945,240,82,3,16226,16227,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12798,39,147,304,1,161,3,3425,51,289,15,3,2127,7,3426,122,106,4,197,415,176,258,1367,3,1142,35,147,1,79,9,8969,18,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12799,3487,2420,68,167,3,1985,19,3,437,231,13,9,5,54,1740,4,1671,4,6281,39,2241,51,3,11529,81,37,726,4,25,629,7,3,1560,64,11,690,7,14,68,5455,11530,0,0,0,0,0,0,0,0,0,0.0
12800,17,2063,1,79,4,4093,19,106,23,3,180,48,22,15,106,61,2887,18,8,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12801,2,19290,6,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12802,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12803,11,13749,19,5553,21,206,19,96,6484,13750,2380,10,702,70,55,102,165,43,3038,250,472,7860,11,519,5553,72,481,50,13751,10,529,82,160,344,7860,133,11,2171,19,96,225,3,113,1744,67,473,3038,84,1603,476,0.0
12804,18,78,8085,4734,5,20178,10,3,2910,7,989,44,6030,16,783,383,3,2015,1609,16,76,8203,21,3,490,34,22,5,1615,273,44,4613,76,5,272,1612,20179,246,18,1929,143,1,274,4103,5,2701,144,34,22,7186,0.0
12805,106,92,16837,137,90,1,151,172,119,1,394,15,47,1,79,3,203,33,6,31,4,15,76,1,18,221,2569,433,5,4872,39,5,628,180,44,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12806,227,11,5,1703,21,133,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12807,61,6,795,45,28,1213,29,103,2991,15,174,4,20,10,361,13,512,4,6,60,65,94,39,72,7,3,848,47,32,6,4,47,32,23,94,24,6,43,210,9,3,1279,4,6761,115,33,2243,1976,3,17056,0.0
12808,70,22,15,52,205,2,60,11,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12809,837,797,5,617,19188,46,19189,5661,378,9,19190,314,1,127,28,451,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12810,739,18318,2730,198,97,4,3952,6,61,18319,3,609,18320,4693,14,18321,69,8,3956,46,18322,72,33,246,43,19,46,3,18323,4,44,1131,3,110,7,3,18324,61,1536,523,9,18325,17,18326,61,68,380,3,1782,18327,0.0
12811,2,25,431,20,1245,2194,82,8,3975,23,2,340,1,40,13,4,36,39,365,17,1273,85,1,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12812,8,33,55,110,256,2201,12,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12813,253,449,2,29,106,21,3,10098,796,15,47,67,79,9,10099,10100,67,30,1048,1,547,351,20,141,19,5,1731,5120,2,55,101,591,14,57,44,65,66,1,5121,15,10101,70,10102,21,20,27,3221,10103,4254,253,0.0
12814,2,960,409,1229,27,16416,23,842,1,338,204,120,261,33,64,18,11,145,71,295,2596,8084,26,2,140,75,545,5,679,158,1519,15,7955,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12815,234,230,6,22,382,203,454,132,269,3257,129,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12816,908,561,341,2,109,2,73,37,9,1146,583,70,463,554,74,89,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12817,9959,9960,153,52,2,35,359,2,65,6,109,160,73,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12818,2,24,16,74,1,22,72,2,89,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12819,23,52,9,3,110,128,22,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12820,4355,46,3,110,7,2,189,100,207,6902,8,10774,2193,9,3,352,2438,2440,2,189,561,299,1,251,155,23,2,189,11,866,194,62,7,13,77,10,5,54,201,4,92,313,10775,9,13,91,96,1106,322,12,0.0
12821,264,39,5,130,186,2,502,445,10231,9,1317,249,13,64,40,12,4,2,24,60,22,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12822,1580,13727,13728,51,98,13729,630,27,5,506,84,13730,34,941,85,1,13731,69,3,164,4,2541,3,1145,13732,163,13733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12823,17,5,130,521,4,17,204,2461,59,14,2,65,2,56,1300,5,245,92,137,202,4,2,2463,4,286,53,64,453,24,155,601,12,42,8,5890,4,75,102,12,100,32,17,54,51,91,6,42,2,48,11,0.0
12824,21,5,8587,8588,10,87,1467,509,14,25,189,22,8589,8588,10,170,13,10,72,39,17512,17513,35,1,1300,5,200,238,15,6079,432,5022,6079,432,184,16,1,417,8587,4,3,763,55,102,76,23,8589,271,90,1065,0.0
12825,51,446,306,605,4,1035,744,8,738,2029,59,8,258,307,1,58,1,8,2957,144,98,414,565,82,28,77,2029,2,35,312,7,5,28,178,70,314,1,58,12,8057,70,188,1055,13,367,12,1682,1,1839,20,0.0
12826,17,23,8927,62,390,46,49,2,60,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12827,18750,18751,5138,2347,1172,2219,1237,18752,339,18753,54,51,37,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12828,135,5,274,69,3,614,611,147,2972,53,3,201,117,355,1,3289,6,21,6,29,61,11053,7,155,892,1,76,150,278,21,129,66,8,149,613,906,13,184,1091,198,200,933,53,17,9,5,614,432,0,0,0.0
12829,519,89,1808,53,372,669,171,4,1675,1049,372,111,89,33,741,4,10,18,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12830,24,156,248,12,26,6,386,85,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12831,192,20,436,10,54,51,91,12,2,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12832,3,202,462,186,59,38,20,10,3,614,178,3,3041,18548,3209,188,15,12,144,14,28,190,46,4,2,676,6,18,13,121,1853,210,15,115,756,18549,3,5187,26,6,100,32,14,158,52,5,532,0,0,0,0.0
12833,1379,2,133,135,8,6805,788,162,345,6806,32,5,1163,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12834,115,66,287,1941,1,29,83,3256,5998,3,15869,1,190,1,156,84,57,9,2010,15870,34,1720,167,1411,3147,36,97,90,1,22,9,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12835,93,24,29,548,27,47,1546,677,6,24,32,6,56,80,351,123,4,18,11,6184,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12836,21,275,157,6,65,50,159,3,68,67,102,12,100,17070,225,3,68,14,102,12,16,1,78,8,111,33,225,3,68,14,102,12,100,32,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12837,46,1215,3011,4,2,107,90,1,161,8,480,22,4,25,286,51,38,119,72,2,16,1,4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12838,191,361,176,7,143,67,79,9,12531,2684,210,32,4025,172,81,14,6,636,154,25,191,1825,175,1099,268,4,58,108,1,151,15,2684,6,29,978,598,7,105,655,72,6,631,15,106,32,5,7507,12532,1985,3300,0.0
12839,61,333,26,3,7458,461,62,207,42,18,117,133,1497,12821,4,129,52,1724,202,36,545,41,4596,42,22,302,4,4596,24,2073,9,3,203,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12840,26,41,1847,1760,10,15,41,682,1,29,87,3051,721,27,173,1565,27,41,111,106,8933,291,92,137,53,98,399,182,76,68,186,4,79,293,291,112,224,399,71,62,5,224,1136,8934,0,0,0,0,0,0,0.0
12841,23,34,86,2,60,22,288,205,8,169,7,28,288,1287,8,3780,64,11,443,288,585,14,269,45,27,115,891,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12842,26,6,29,106,1,22,15,6,29,106,1,79,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12843,1487,193,1573,19,8,162,2,100,54,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12844,32,5516,217,126,15605,164,3,1470,23,52,246,13,333,26,34,1743,194,34,48,11,37,1108,27,3,47,27,132,2662,34,48,29,1810,3,2126,6787,5061,2,109,34,73,8082,1617,34,30,18,0,0,0,0,0,0.0
12845,24,58,47,67,122,8239,8240,35,18,15415,63,26,1027,1306,5281,496,462,6,1,89,4,834,254,2068,7,41,5914,9,87,2514,170,139,876,8241,4,28,10,46,39,1902,98,496,237,749,1099,358,0,0,0,0,0.0
12846,6373,52,5,1550,154,78,14,1232,6,670,2040,254,4,48,29,1,80,27,20,104,43,1871,41,968,4,16989,9,5,1279,150,6,43,19,79,824,4,102,5,1959,7,254,0,0,0,0,0,0,0,0,0,0.0
12847,927,17,54,51,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12848,20,1009,9,5544,458,1664,14566,5,2259,14567,5674,341,14,77,499,32,851,28,144,3570,14568,4,4395,72,7,74,2259,2564,20,1946,2259,3008,10,18,2968,1,5908,5117,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12849,25,2918,4,19919,2,16,1,22,4,8,738,67,2,247,35,811,473,203,2762,21,18,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12850,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12851,17615,4,1382,2003,12,1,75,136,8,1738,4,3788,45,62,34,80,15,402,18,101,173,4,26,34,451,24,274,76,62,15,61,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12852,59,81,40,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12853,26,2,155,40,49,39,72,7,20,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12854,3,211,1455,30,4414,82,912,11138,11139,4415,11140,1861,6692,1,7041,134,3049,427,129,94,44,4164,11141,3756,15,420,2345,4,79,1726,38,6,112,4,106,277,73,85,1,449,0,0,0,0,0,0,0,0,0,0,0.0
12855,257,12,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12856,484,1079,3137,2,109,13,73,3,467,7,484,14,674,13,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12857,18,12,739,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
